NeuralNet(
  (network): Sequential(
    (0): Linear(in_features=2, out_features=48, bias=True)
    (1): Tanh()
    (2): Linear(in_features=48, out_features=48, bias=True)
    (3): Tanh()
    (4): Linear(in_features=48, out_features=48, bias=True)
    (5): Tanh()
    (6): Linear(in_features=48, out_features=48, bias=True)
    (7): Tanh()
    (8): Linear(in_features=48, out_features=2, bias=True)
  )
)
starting Adam training
It: 11200, Time: 2.16, mse_0: 1.1871e-01, mse_f: 1.0270e-01, total loss: 4.8643e-01, Error u,v: 3.0705e-03, 3.3094e-03
It: 11300, Time: 2.24, mse_0: 9.6150e-02, mse_f: 6.0624e-02, total loss: 3.7823e-01, Error u,v: 2.3843e-03, 2.8437e-03
It: 11400, Time: 2.23, mse_0: 4.1601e-02, mse_f: 8.2915e-02, total loss: 1.9975e-01, Error u,v: 1.4600e-03, 1.7901e-03
It: 11500, Time: 2.30, mse_0: 6.7683e-02, mse_f: 4.7719e-02, total loss: 2.8197e-01, Error u,v: 2.3120e-03, 2.8669e-03
It: 11600, Time: 2.28, mse_0: 4.0061e-02, mse_f: 6.6748e-02, total loss: 2.1044e-01, Error u,v: 1.9104e-03, 1.5934e-03
It: 11700, Time: 2.37, mse_0: 2.0701e-02, mse_f: 8.6041e-02, total loss: 1.3606e-01, Error u,v: 1.2476e-03, 1.6104e-03
It: 11800, Time: 2.42, mse_0: 5.3277e-02, mse_f: 5.2650e-02, total loss: 2.6390e-01, Error u,v: 2.9588e-03, 2.1287e-03
It: 11900, Time: 2.28, mse_0: 7.0654e-02, mse_f: 1.2612e-01, total loss: 3.0228e-01, Error u,v: 2.3085e-03, 2.3734e-03
It: 12000, Time: 2.40, mse_0: 1.0045e-01, mse_f: 9.0468e-02, total loss: 4.1379e-01, Error u,v: 2.3750e-03, 3.1444e-03
starting L-BFGS training
It: 100, Time: 3.34, mse_0: 2.2780e-03, mse_f: 1.8164e-02, total loss: 2.0789e-02, Error u,v: 9.4059e-04, 9.3797e-04
It: 200, Time: 3.94, mse_0: 9.1645e-04, mse_f: 9.7367e-03, total loss: 1.0787e-02, Error u,v: 8.3995e-04, 6.0581e-04
It: 300, Time: 3.81, mse_0: 6.8037e-04, mse_f: 8.7627e-03, total loss: 9.5760e-03, Error u,v: 6.2387e-04, 5.3833e-04
It: 400, Time: 4.14, mse_0: 6.7013e-04, mse_f: 8.2200e-03, total loss: 9.0146e-03, Error u,v: 5.1536e-04, 5.2146e-04
It: 500, Time: 3.97, mse_0: 7.4244e-04, mse_f: 7.7187e-03, total loss: 8.5983e-03, Error u,v: 5.1810e-04, 5.3660e-04
It: 600, Time: 4.29, mse_0: 7.1214e-04, mse_f: 7.3765e-03, total loss: 8.2056e-03, Error u,v: 5.0609e-04, 5.1903e-04
It: 700, Time: 4.31, mse_0: 6.7065e-04, mse_f: 7.0953e-03, total loss: 7.8802e-03, Error u,v: 4.8565e-04, 5.0934e-04
It: 800, Time: 4.27, mse_0: 6.8811e-04, mse_f: 6.5806e-03, total loss: 7.3914e-03, Error u,v: 5.0741e-04, 5.1227e-04
It: 900, Time: 4.35, mse_0: 6.3267e-04, mse_f: 6.0207e-03, total loss: 6.7531e-03, Error u,v: 4.8988e-04, 4.9989e-04
